changed,reason,original,corrected,best_candidate,confidence,edit_distance,sequence_similarity,edit_similarity,phonetic_light_similarity,frequency,context_score,repeat_bonus,margin,candidate_count,row_index,sample_id,whisper_raw,character_corrected
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
False,rejected_low_confidence,innocent,innocent,innocence,0.6991647289991197,2.0,0.8235294117647058,0.7777777777777778,0.7767857142857143,19.0,0.0,0.0,0.6991647289991197,1.0,2542,torgo_007114,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is,nising is as offensive as innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is innocent is
